stage	trans
G46	TRINITY_DN119222_c9_g4_i1
G46	TRINITY_DN138951_c4_g2_i3
G46	TRINITY_DN125417_c1_g1_i1
G46	TRINITY_DN116469_c0_g1_i2
G46	TRINITY_DN126340_c2_g5_i1
G46	TRINITY_DN137550_c2_g1_i2
G46	TRINITY_DN140066_c5_g1_i3
G46	TRINITY_DN129779_c3_g1_i2
G46	TRINITY_DN132525_c3_g3_i2
G46	TRINITY_DN119011_c7_g1_i1
G46	TRINITY_DN126421_c4_g1_i1
G46	TRINITY_DN134950_c4_g1_i2
G46	TRINITY_DN118449_c6_g2_i1
G46	TRINITY_DN120656_c4_g3_i2
G46	TRINITY_DN130807_c4_g5_i1
G46	TRINITY_DN120588_c2_g1_i1
G46	TRINITY_DN115171_c1_g2_i2
G46	TRINITY_DN134719_c1_g4_i1
G46	TRINITY_DN120925_c5_g3_i1
G46	TRINITY_DN125603_c4_g1_i2
G46	TRINITY_DN143771_c7_g3_i3
G46	TRINITY_DN133314_c1_g3_i1
G46	TRINITY_DN117397_c2_g4_i1
G46	TRINITY_DN133818_c6_g2_i2
G46	TRINITY_DN141253_c5_g2_i1
G46	TRINITY_DN112932_c0_g1_i2
G46	TRINITY_DN127977_c3_g1_i2
G46	TRINITY_DN122617_c8_g1_i2
G46	TRINITY_DN141982_c3_g1_i3
G46	TRINITY_DN130768_c2_g6_i5
G46	TRINITY_DN116639_c4_g1_i1
G46	TRINITY_DN126565_c3_g1_i4
G46	TRINITY_DN118546_c3_g1_i1
G46	TRINITY_DN113915_c0_g1_i1
G46	TRINITY_DN131198_c10_g1_i1
G46	TRINITY_DN124359_c1_g1_i3
G46	TRINITY_DN118198_c0_g1_i2
G46	TRINITY_DN116640_c0_g1_i2
G46	TRINITY_DN129110_c4_g3_i1
G46	TRINITY_DN127247_c0_g2_i1
G46	TRINITY_DN136452_c2_g1_i5
G46	TRINITY_DN133402_c2_g1_i2
G46	TRINITY_DN121133_c4_g2_i4
G46	TRINITY_DN139984_c3_g5_i2
G46	TRINITY_DN118480_c1_g3_i3
G46	TRINITY_DN127972_c6_g3_i1
G46	TRINITY_DN140374_c2_g1_i3
G46	TRINITY_DN129752_c5_g1_i2
G46	TRINITY_DN130423_c6_g3_i1
G46	TRINITY_DN124595_c5_g1_i1
G46	TRINITY_DN121030_c3_g1_i1
G46	TRINITY_DN136164_c0_g1_i1
G46	TRINITY_DN131517_c5_g1_i2
G46	TRINITY_DN140632_c0_g1_i1
G46	TRINITY_DN137149_c0_g1_i2
G46	TRINITY_DN118660_c0_g3_i1
G46	TRINITY_DN136524_c1_g1_i4
G46	TRINITY_DN140951_c5_g2_i2
G46	TRINITY_DN132336_c3_g2_i5
G46	TRINITY_DN134905_c0_g4_i1
G46	TRINITY_DN130651_c2_g2_i7
G46	TRINITY_DN142521_c6_g6_i2
G46	TRINITY_DN140226_c6_g1_i1
G46	TRINITY_DN143796_c2_g1_i1
G46	TRINITY_DN126837_c0_g1_i2
G46	TRINITY_DN137279_c2_g2_i2
G46	TRINITY_DN135690_c4_g1_i1
G46	TRINITY_DN127367_c0_g1_i2
G46	TRINITY_DN143617_c2_g1_i1
G46	TRINITY_DN130653_c5_g1_i1
G46	TRINITY_DN123790_c2_g2_i2
G46	TRINITY_DN113445_c1_g4_i1
G46	TRINITY_DN137877_c4_g1_i2
G46	TRINITY_DN141699_c5_g2_i1
G46	TRINITY_DN124441_c3_g2_i5
G46	TRINITY_DN137018_c4_g1_i1
G46	TRINITY_DN120211_c3_g1_i2
G46	TRINITY_DN126176_c5_g1_i2
G46	TRINITY_DN133267_c3_g1_i4
G46	TRINITY_DN130283_c2_g2_i1
G46	TRINITY_DN132595_c7_g3_i1
G46	TRINITY_DN114579_c6_g1_i1
G46	TRINITY_DN142721_c1_g2_i3
G46	TRINITY_DN115462_c2_g2_i1
G46	TRINITY_DN131489_c1_g2_i1
G46	TRINITY_DN135319_c8_g2_i1
G46	TRINITY_DN138125_c2_g3_i2
G46	TRINITY_DN115290_c0_g4_i1
G46	TRINITY_DN119208_c5_g1_i4
G46	TRINITY_DN130556_c5_g1_i1
G46	TRINITY_DN117050_c3_g1_i2
G46	TRINITY_DN138577_c11_g1_i1
G46	TRINITY_DN139632_c0_g1_i3
G46	TRINITY_DN29893_c0_g2_i1
G46	TRINITY_DN137711_c1_g1_i1
G46	TRINITY_DN128771_c2_g3_i1
G46	TRINITY_DN115700_c2_g1_i2
G46	TRINITY_DN116796_c0_g1_i26
G46	TRINITY_DN121874_c2_g1_i1
G46	TRINITY_DN144221_c7_g5_i1
G46	TRINITY_DN126946_c1_g1_i1
G46	TRINITY_DN139486_c8_g1_i1
G46	TRINITY_DN125755_c8_g1_i2
G46	TRINITY_DN134571_c6_g1_i1
G46	TRINITY_DN140324_c1_g1_i9
G46	TRINITY_DN139050_c3_g2_i5
G46	TRINITY_DN113210_c0_g1_i1
G46	TRINITY_DN125162_c3_g1_i1
G46	TRINITY_DN137601_c2_g1_i1
G46	TRINITY_DN133760_c0_g1_i1
G46	TRINITY_DN140840_c4_g2_i2
G46	TRINITY_DN142571_c6_g1_i1
G46	TRINITY_DN130540_c3_g1_i1
G46	TRINITY_DN131666_c8_g1_i1
G46	TRINITY_DN132747_c6_g1_i1
G46	TRINITY_DN136615_c5_g1_i3
G46	TRINITY_DN130950_c4_g2_i5
G46	TRINITY_DN122611_c6_g1_i1
G46	TRINITY_DN130705_c1_g1_i2
G46	TRINITY_DN118605_c0_g4_i1
G46	TRINITY_DN136126_c1_g1_i7
G46	TRINITY_DN142745_c0_g2_i1
G46	TRINITY_DN134788_c1_g1_i1
G46	TRINITY_DN136341_c4_g2_i1
G46	TRINITY_DN141106_c4_g1_i2
G46	TRINITY_DN125110_c5_g1_i1
G46	TRINITY_DN137468_c0_g1_i2
G46	TRINITY_DN139214_c5_g3_i2
G46	TRINITY_DN115592_c0_g1_i1
G46	TRINITY_DN121188_c4_g1_i1
G46	TRINITY_DN132426_c2_g6_i1
G46	TRINITY_DN139412_c1_g2_i1
G46	TRINITY_DN144352_c7_g4_i1
G46	TRINITY_DN125959_c1_g2_i1
G46	TRINITY_DN125586_c11_g1_i2
G46	TRINITY_DN135794_c4_g1_i2
G46	TRINITY_DN134319_c0_g1_i2
G46	TRINITY_DN143184_c9_g2_i2
G46	TRINITY_DN132669_c1_g2_i1
G46	TRINITY_DN141940_c4_g2_i1
G46	TRINITY_DN129392_c2_g1_i2
G46	TRINITY_DN123691_c3_g2_i1
G46	TRINITY_DN114054_c0_g1_i9
G46	TRINITY_DN123508_c9_g1_i1
G46	TRINITY_DN127839_c5_g1_i1
G46	TRINITY_DN135985_c1_g1_i5
G46	TRINITY_DN138672_c0_g1_i3
G46	TRINITY_DN131155_c0_g2_i2
G46	TRINITY_DN136980_c1_g1_i2
G46	TRINITY_DN134880_c2_g1_i1
G46	TRINITY_DN141617_c6_g1_i2
G46	TRINITY_DN142945_c3_g1_i10
G46	TRINITY_DN120504_c4_g1_i1
G46	TRINITY_DN130784_c5_g1_i1
G46	TRINITY_DN142325_c1_g2_i1
G46	TRINITY_DN116620_c6_g1_i3
G46	TRINITY_DN129784_c0_g1_i1
G46	TRINITY_DN135784_c1_g2_i4
G46	TRINITY_DN118063_c1_g3_i1
G46	TRINITY_DN142815_c12_g4_i1
G46	TRINITY_DN139586_c2_g1_i1
G46	TRINITY_DN125744_c2_g1_i1
G46	TRINITY_DN139257_c8_g3_i1
G46	TRINITY_DN121521_c3_g1_i1
G46	TRINITY_DN127919_c4_g1_i1
G46	TRINITY_DN140508_c0_g2_i2
G46	TRINITY_DN137129_c2_g2_i3
G46	TRINITY_DN122532_c1_g1_i1
G46	TRINITY_DN134398_c4_g1_i3
G46	TRINITY_DN129266_c6_g1_i1
G46	TRINITY_DN130896_c2_g2_i7
G46	TRINITY_DN137944_c1_g1_i1
G46	TRINITY_DN138024_c5_g3_i1
G46	TRINITY_DN140714_c3_g6_i1
G46	TRINITY_DN114949_c3_g1_i4
G46	TRINITY_DN117247_c2_g2_i2
G46	TRINITY_DN130566_c5_g4_i1
G46	TRINITY_DN114813_c1_g1_i5
G46	TRINITY_DN123004_c6_g1_i4
G46	TRINITY_DN136837_c3_g1_i5
G46	TRINITY_DN134278_c3_g1_i3
G46	TRINITY_DN115347_c1_g1_i1
G46	TRINITY_DN142756_c0_g1_i4
G46	TRINITY_DN140024_c2_g1_i1
G46	TRINITY_DN129457_c8_g2_i1
G46	TRINITY_DN129257_c2_g2_i1
G46	TRINITY_DN124384_c3_g1_i3
G46	TRINITY_DN130623_c5_g2_i1
G46	TRINITY_DN133088_c0_g1_i2
G46	TRINITY_DN140467_c0_g1_i1
G46	TRINITY_DN117792_c2_g1_i4
G46	TRINITY_DN129537_c0_g4_i2
G46	TRINITY_DN141528_c3_g5_i2
G46	TRINITY_DN135128_c2_g1_i3
G46	TRINITY_DN142868_c0_g2_i1
G46	TRINITY_DN143880_c2_g3_i2
G46	TRINITY_DN119924_c3_g1_i1
G46	TRINITY_DN141516_c3_g1_i4
G46	TRINITY_DN117226_c0_g1_i7
G46	TRINITY_DN136336_c3_g2_i1
G46	TRINITY_DN117205_c1_g2_i1
G46	TRINITY_DN114699_c4_g1_i1
G46	TRINITY_DN120604_c11_g1_i1
G46	TRINITY_DN121495_c0_g1_i1
G46	TRINITY_DN133729_c4_g1_i1
G46	TRINITY_DN114523_c5_g2_i1
G46	TRINITY_DN117270_c3_g1_i1
G46	TRINITY_DN141889_c2_g2_i1
G46	TRINITY_DN107463_c0_g1_i1
G46	TRINITY_DN129806_c1_g3_i1
G46	TRINITY_DN116548_c0_g1_i1
G46	TRINITY_DN127931_c2_g4_i1
G46	TRINITY_DN128425_c4_g1_i1
G46	TRINITY_DN144183_c4_g1_i1
G46	TRINITY_DN129502_c1_g1_i2
G46	TRINITY_DN115187_c3_g6_i1
G46	TRINITY_DN116716_c1_g1_i3
G46	TRINITY_DN142768_c11_g1_i4
G46	TRINITY_DN137933_c6_g1_i2
G46	TRINITY_DN127399_c7_g2_i2
G46	TRINITY_DN123636_c0_g1_i1
G46	TRINITY_DN131039_c10_g1_i2
G46	TRINITY_DN117646_c0_g1_i2
G46	TRINITY_DN134205_c1_g3_i3
G46	TRINITY_DN131652_c2_g1_i11
G46	TRINITY_DN117131_c0_g1_i6
G46	TRINITY_DN117893_c4_g2_i2
G46	TRINITY_DN116929_c0_g3_i1
G46	TRINITY_DN128413_c0_g1_i3
G46	TRINITY_DN142934_c2_g1_i3
G46	TRINITY_DN140483_c3_g4_i3
G46	TRINITY_DN116453_c6_g1_i2
G46	TRINITY_DN122003_c3_g1_i2
G46	TRINITY_DN143642_c13_g1_i2
G46	TRINITY_DN131152_c7_g1_i1
G46	TRINITY_DN118601_c6_g3_i2
G46	TRINITY_DN130440_c2_g1_i3
G46	TRINITY_DN129070_c3_g2_i2
G46	TRINITY_DN138792_c3_g1_i1
G46	TRINITY_DN136963_c2_g1_i2
G46	TRINITY_DN127619_c2_g2_i1
G46	TRINITY_DN133873_c5_g1_i3
G46	TRINITY_DN127844_c5_g3_i1
G46	TRINITY_DN143977_c1_g1_i1
G46	TRINITY_DN128739_c1_g1_i2
G46	TRINITY_DN144449_c13_g1_i1
G46	TRINITY_DN141060_c5_g2_i3
G46	TRINITY_DN128162_c0_g1_i11
G46	TRINITY_DN135945_c1_g6_i1
G46	TRINITY_DN134053_c2_g1_i5
G46	TRINITY_DN139727_c5_g3_i2
G46	TRINITY_DN142053_c0_g1_i9
G46	TRINITY_DN118903_c9_g1_i3
G46	TRINITY_DN141863_c7_g2_i1
G46	TRINITY_DN117367_c6_g2_i6
G46	TRINITY_DN118056_c0_g1_i6
G46	TRINITY_DN124642_c3_g2_i1
G46	TRINITY_DN121524_c0_g2_i1
G46	TRINITY_DN116184_c9_g2_i1
G46	TRINITY_DN122172_c6_g1_i1
G46	TRINITY_DN132690_c0_g1_i1
G46	TRINITY_DN134844_c2_g1_i1
G46	TRINITY_DN140527_c5_g2_i1
G46	TRINITY_DN140335_c1_g9_i1
G46	TRINITY_DN123574_c1_g2_i1
G46	TRINITY_DN116083_c9_g1_i1
G46	TRINITY_DN129080_c4_g1_i1
G46	TRINITY_DN125952_c6_g2_i1
G46	TRINITY_DN116686_c3_g1_i3
G46	TRINITY_DN135810_c3_g1_i5
G46	TRINITY_DN116649_c3_g1_i5
G46	TRINITY_DN142071_c2_g1_i1
G46	TRINITY_DN143211_c3_g1_i2
G46	TRINITY_DN128465_c3_g1_i1
G46	TRINITY_DN130894_c1_g1_i2
G46	TRINITY_DN136623_c3_g1_i1
G46	TRINITY_DN135553_c1_g4_i5
G46	TRINITY_DN118233_c2_g4_i1
G46	TRINITY_DN137817_c8_g1_i3
G46	TRINITY_DN115307_c1_g1_i1
G46	TRINITY_DN138496_c1_g1_i6
G46	TRINITY_DN119613_c6_g2_i2
G46	TRINITY_DN129294_c1_g3_i1
G46	TRINITY_DN142426_c3_g3_i1
G46	TRINITY_DN137029_c0_g3_i4
G46	TRINITY_DN110316_c0_g1_i1
G46	TRINITY_DN131306_c2_g1_i2
G46	TRINITY_DN144327_c6_g1_i2
G46	TRINITY_DN115645_c0_g1_i12
G46	TRINITY_DN143079_c1_g1_i2
G46	TRINITY_DN136138_c4_g1_i1
G46	TRINITY_DN143912_c15_g1_i2
G46	TRINITY_DN119119_c4_g2_i4
G46	TRINITY_DN130879_c0_g1_i3
G46	TRINITY_DN119556_c3_g1_i1
G46	TRINITY_DN120594_c1_g9_i1
G46	TRINITY_DN116313_c5_g3_i3
G46	TRINITY_DN134994_c0_g1_i3
G46	TRINITY_DN132259_c4_g2_i3
G46	TRINITY_DN130527_c3_g1_i1
G46	TRINITY_DN119130_c4_g1_i3
G46	TRINITY_DN122493_c3_g3_i1
G46	TRINITY_DN132102_c5_g1_i5
G46	TRINITY_DN126150_c2_g1_i4
G46	TRINITY_DN132446_c4_g1_i2
G46	TRINITY_DN128058_c0_g2_i1
G46	TRINITY_DN123864_c4_g1_i5
G46	TRINITY_DN123122_c3_g1_i1
G46	TRINITY_DN122934_c10_g1_i1
G46	TRINITY_DN130859_c3_g2_i2
G46	TRINITY_DN116979_c3_g3_i2
G46	TRINITY_DN133752_c6_g1_i1
G46	TRINITY_DN137961_c6_g1_i3
G46	TRINITY_DN133095_c3_g1_i11
G46	TRINITY_DN138184_c5_g2_i1
G46	TRINITY_DN122510_c5_g2_i2
G46	TRINITY_DN114209_c3_g1_i13
G46	TRINITY_DN137326_c4_g1_i11
G46	TRINITY_DN129613_c2_g2_i2
G46	TRINITY_DN139837_c5_g1_i1
G46	TRINITY_DN138368_c4_g1_i1
G46	TRINITY_DN142842_c3_g1_i1
G46	TRINITY_DN131400_c0_g2_i4
G46	TRINITY_DN115327_c3_g1_i1
G46	TRINITY_DN138050_c3_g3_i2
G46	TRINITY_DN123297_c3_g1_i4
G46	TRINITY_DN121507_c5_g1_i3
G46	TRINITY_DN118913_c6_g2_i1
G46	TRINITY_DN122331_c9_g4_i1
G46	TRINITY_DN126556_c1_g1_i3
G46	TRINITY_DN139066_c7_g1_i1
G46	TRINITY_DN125719_c0_g1_i10
G46	TRINITY_DN136726_c8_g1_i4
G46	TRINITY_DN126408_c3_g4_i1
G46	TRINITY_DN115368_c0_g1_i2
G46	TRINITY_DN121263_c2_g2_i2
G46	TRINITY_DN122993_c5_g1_i1
G46	TRINITY_DN124646_c1_g1_i1
G46	TRINITY_DN120942_c5_g2_i3
G46	TRINITY_DN125017_c3_g1_i1
G46	TRINITY_DN141454_c1_g1_i8
G46	TRINITY_DN133611_c3_g2_i1
G46	TRINITY_DN121958_c1_g1_i2
G46	TRINITY_DN133324_c2_g1_i3
G46	TRINITY_DN143158_c3_g1_i11
G46	TRINITY_DN138486_c4_g1_i1
G46	TRINITY_DN124551_c4_g7_i2
G46	TRINITY_DN131139_c5_g4_i3
G46	TRINITY_DN138583_c2_g1_i1
G46	TRINITY_DN117104_c9_g1_i3
G46	TRINITY_DN119673_c2_g1_i5
G46	TRINITY_DN112729_c2_g1_i1
G46	TRINITY_DN133708_c0_g1_i6
G46	TRINITY_DN134235_c5_g2_i1
G46	TRINITY_DN139548_c3_g1_i2
G46	TRINITY_DN135583_c1_g4_i1
G46	TRINITY_DN143340_c1_g2_i1
G46	TRINITY_DN129284_c3_g1_i1
G46	TRINITY_DN121552_c7_g1_i1
G46	TRINITY_DN118457_c3_g1_i5
G46	TRINITY_DN124577_c3_g2_i3
G46	TRINITY_DN119308_c1_g1_i1
G46	TRINITY_DN140659_c5_g1_i1
G46	TRINITY_DN142407_c1_g1_i5
G46	TRINITY_DN114525_c2_g1_i10
G46	TRINITY_DN117318_c0_g1_i2
G46	TRINITY_DN136067_c1_g3_i3
G46	TRINITY_DN136606_c3_g1_i2
G46	TRINITY_DN128116_c0_g1_i15
G46	TRINITY_DN143296_c4_g3_i1
G46	TRINITY_DN134643_c2_g2_i1
G46	TRINITY_DN118324_c10_g1_i5
G46	TRINITY_DN114173_c0_g1_i1
G46	TRINITY_DN142688_c8_g1_i2
G46	TRINITY_DN121595_c5_g1_i2
G46	TRINITY_DN118096_c4_g1_i2
G46	TRINITY_DN133915_c3_g3_i2
G46	TRINITY_DN119805_c0_g1_i1
G46	TRINITY_DN129587_c9_g2_i2
G46	TRINITY_DN117102_c0_g1_i4
G46	TRINITY_DN132509_c1_g5_i3
G46	TRINITY_DN121931_c4_g1_i4
G46	TRINITY_DN122973_c3_g1_i1
G46	TRINITY_DN138070_c0_g2_i5
G46	TRINITY_DN142510_c0_g1_i2
G46	TRINITY_DN124394_c4_g1_i1
G46	TRINITY_DN124628_c6_g2_i1
G46	TRINITY_DN134341_c0_g1_i3
G46	TRINITY_DN128911_c2_g1_i3
G46	TRINITY_DN119887_c7_g1_i1
G46	TRINITY_DN115634_c1_g1_i3
G46	TRINITY_DN144300_c4_g1_i2
G46	TRINITY_DN123620_c1_g1_i2
G46	TRINITY_DN131290_c0_g2_i3
G46	TRINITY_DN139126_c6_g1_i2
G46	TRINITY_DN110652_c0_g1_i1
G46	TRINITY_DN122199_c2_g2_i2
G46	TRINITY_DN115712_c8_g1_i5
G46	TRINITY_DN119102_c3_g2_i3
G46	TRINITY_DN119285_c6_g1_i2
G46	TRINITY_DN113905_c5_g1_i1
G46	TRINITY_DN139895_c3_g3_i3
G46	TRINITY_DN129309_c3_g1_i3
G46	TRINITY_DN118139_c6_g1_i3
G46	TRINITY_DN124830_c1_g2_i3
G46	TRINITY_DN127503_c1_g1_i1
G46	TRINITY_DN132378_c2_g1_i9
G46	TRINITY_DN120053_c3_g5_i1
G46	TRINITY_DN137477_c0_g1_i1
G46	TRINITY_DN34184_c0_g1_i1
G46	TRINITY_DN119498_c7_g1_i1
G46	TRINITY_DN120700_c2_g2_i7
G46	TRINITY_DN131860_c6_g1_i3
G46	TRINITY_DN125552_c7_g1_i2
G46	TRINITY_DN125371_c1_g1_i7
G46	TRINITY_DN130759_c2_g1_i1
G46	TRINITY_DN121958_c0_g1_i1
G46	TRINITY_DN135817_c6_g1_i2
G46	TRINITY_DN118649_c0_g2_i3
G46	TRINITY_DN115376_c3_g1_i1
G46	TRINITY_DN125051_c3_g1_i4
G46	TRINITY_DN127741_c1_g3_i5
G46	TRINITY_DN83135_c0_g1_i1
G46	TRINITY_DN121818_c2_g3_i7
G46	TRINITY_DN143103_c2_g2_i2
G46	TRINITY_DN120755_c5_g3_i2
G46	TRINITY_DN110995_c0_g1_i1
G46	TRINITY_DN137118_c4_g1_i2
G46	TRINITY_DN113125_c0_g1_i3
G46	TRINITY_DN159557_c0_g1_i1
G46	TRINITY_DN129910_c0_g3_i1
G46	TRINITY_DN138845_c2_g2_i6
G46	TRINITY_DN123938_c0_g1_i2
G46	TRINITY_DN119974_c2_g1_i2
G46	TRINITY_DN143184_c9_g1_i3
G46	TRINITY_DN124396_c4_g1_i1
G46	TRINITY_DN161805_c0_g1_i1
G46	TRINITY_DN115915_c4_g1_i2
G46	TRINITY_DN119453_c5_g1_i2
G46	TRINITY_DN131338_c2_g3_i1
G46	TRINITY_DN138827_c2_g1_i1
G46	TRINITY_DN125497_c4_g1_i4
G46	TRINITY_DN128034_c7_g1_i2
G46	TRINITY_DN118638_c6_g1_i1
G46	TRINITY_DN143323_c7_g1_i2
G46	TRINITY_DN133933_c0_g1_i9
G46	TRINITY_DN117203_c2_g1_i2
G46	TRINITY_DN102166_c0_g1_i1
G46	TRINITY_DN120195_c5_g1_i1
G46	TRINITY_DN127847_c4_g1_i1
G46	TRINITY_DN121216_c2_g3_i7
G46	TRINITY_DN143682_c5_g1_i2
G46	TRINITY_DN121874_c1_g1_i1
G46	TRINITY_DN132256_c3_g1_i1
G46	TRINITY_DN111664_c0_g1_i1
G46	TRINITY_DN138119_c2_g4_i1
G46	TRINITY_DN136519_c1_g1_i3
G46	TRINITY_DN118468_c0_g1_i1
G46	TRINITY_DN129148_c1_g1_i1
G46	TRINITY_DN127862_c3_g2_i1
G46	TRINITY_DN125205_c10_g1_i1
G46	TRINITY_DN138665_c1_g2_i1
G46	TRINITY_DN132348_c1_g1_i1
G46	TRINITY_DN129214_c1_g1_i4
G46	TRINITY_DN140207_c6_g1_i2
G46	TRINITY_DN138198_c3_g1_i2
G46	TRINITY_DN118966_c5_g1_i1
G46	TRINITY_DN133887_c9_g1_i2
G46	TRINITY_DN125984_c3_g1_i2
G46	TRINITY_DN154576_c0_g1_i1
G46	TRINITY_DN126392_c6_g1_i2
G46	TRINITY_DN136920_c7_g2_i2
G46	TRINITY_DN124298_c3_g1_i5
G46	TRINITY_DN112419_c0_g1_i2
G46	TRINITY_DN121988_c4_g2_i5
G46	TRINITY_DN124727_c6_g1_i3
G46	TRINITY_DN149894_c0_g1_i1
G46	TRINITY_DN135619_c1_g4_i5
G46	TRINITY_DN144434_c25_g3_i1
G46	TRINITY_DN141485_c2_g1_i2
G46	TRINITY_DN117802_c2_g2_i11
G46	TRINITY_DN120762_c5_g2_i1
G46	TRINITY_DN134561_c5_g1_i1
G46	TRINITY_DN141804_c5_g1_i10
G46	TRINITY_DN118971_c0_g1_i9
G46	TRINITY_DN133872_c2_g2_i2
G46	TRINITY_DN123952_c5_g1_i2
G46	TRINITY_DN126286_c11_g1_i2
G46	TRINITY_DN137468_c0_g2_i3
G46	TRINITY_DN125437_c3_g1_i1
G46	TRINITY_DN135045_c5_g3_i1
G46	TRINITY_DN120269_c5_g1_i2
G46	TRINITY_DN128669_c2_g1_i1
G46	TRINITY_DN118309_c3_g1_i7
G46	TRINITY_DN130185_c2_g2_i3
G46	TRINITY_DN127997_c8_g1_i4
G46	TRINITY_DN129481_c6_g1_i8
G46	TRINITY_DN129953_c1_g4_i1
G46	TRINITY_DN122881_c5_g1_i1
G46	TRINITY_DN120571_c3_g2_i2
G46	TRINITY_DN119368_c0_g3_i1
G46	TRINITY_DN136235_c2_g1_i2
G46	TRINITY_DN133490_c7_g1_i2
G46	TRINITY_DN132203_c0_g2_i2
G46	TRINITY_DN139272_c3_g1_i4
G46	TRINITY_DN141419_c3_g4_i1
G46	TRINITY_DN122290_c3_g1_i1
G46	TRINITY_DN132556_c5_g1_i2
G46	TRINITY_DN116617_c4_g3_i5
G46	TRINITY_DN123930_c3_g1_i1
G46	TRINITY_DN124978_c3_g1_i6
G46	TRINITY_DN113340_c0_g1_i1
G46	TRINITY_DN119788_c4_g5_i1
G46	TRINITY_DN135782_c0_g2_i1
G46	TRINITY_DN125790_c0_g1_i26
G46	TRINITY_DN128828_c3_g1_i2
G46	TRINITY_DN138421_c0_g1_i7
G46	TRINITY_DN120668_c2_g2_i5
G46	TRINITY_DN134128_c1_g5_i1
G46	TRINITY_DN143645_c5_g1_i3
G46	TRINITY_DN142993_c7_g2_i1
G46	TRINITY_DN121425_c1_g1_i6
G46	TRINITY_DN127808_c1_g2_i2
G46	TRINITY_DN132854_c3_g2_i9
G46	TRINITY_DN143429_c5_g1_i1
G46	TRINITY_DN116714_c0_g1_i1
G46	TRINITY_DN124311_c11_g1_i1
G46	TRINITY_DN132457_c4_g1_i1
G46	TRINITY_DN117194_c0_g3_i1
G46	TRINITY_DN140273_c2_g1_i5
G46	TRINITY_DN128392_c5_g1_i1
G46	TRINITY_DN138552_c1_g2_i3
G46	TRINITY_DN142834_c2_g2_i1
G46	TRINITY_DN131900_c1_g2_i13
G46	TRINITY_DN141997_c0_g1_i1
G46	TRINITY_DN130801_c3_g1_i7
G46	TRINITY_DN124124_c1_g1_i1
G46	TRINITY_DN124571_c7_g1_i1
G46	TRINITY_DN116569_c6_g6_i2
G46	TRINITY_DN113739_c2_g2_i2
G46	TRINITY_DN142866_c1_g7_i1
G46	TRINITY_DN130665_c2_g2_i1
G46	TRINITY_DN120317_c5_g3_i2
G46	TRINITY_DN126167_c2_g2_i2
G46	TRINITY_DN132892_c0_g1_i2
G46	TRINITY_DN117565_c1_g1_i12
G46	TRINITY_DN142765_c1_g1_i2
G46	TRINITY_DN133793_c0_g2_i6
G46	TRINITY_DN126093_c2_g3_i2
G46	TRINITY_DN121162_c1_g1_i3
G46	TRINITY_DN114951_c0_g1_i1
G46	TRINITY_DN127058_c3_g1_i2
G46	TRINITY_DN124462_c4_g1_i2
G46	TRINITY_DN143313_c4_g2_i1
G46	TRINITY_DN131810_c0_g1_i1
G46	TRINITY_DN131486_c0_g1_i3
G46	TRINITY_DN142936_c2_g3_i1
G46	TRINITY_DN123367_c3_g1_i1
G46	TRINITY_DN133938_c8_g1_i2
G46	TRINITY_DN119633_c3_g1_i1
G46	TRINITY_DN131304_c7_g1_i1
G46	TRINITY_DN126472_c2_g1_i1
G46	TRINITY_DN115779_c0_g2_i1
G46	TRINITY_DN125064_c2_g1_i1
G46	TRINITY_DN142117_c0_g1_i3
G46	TRINITY_DN110851_c0_g1_i1
G46	TRINITY_DN142492_c1_g3_i1
G46	TRINITY_DN130234_c0_g1_i1
G46	TRINITY_DN141116_c1_g1_i1
G46	TRINITY_DN138137_c0_g1_i5
G46	TRINITY_DN129024_c6_g3_i1
G46	TRINITY_DN115344_c9_g2_i2
G46	TRINITY_DN73464_c0_g1_i1
G46	TRINITY_DN132580_c3_g1_i4
G46	TRINITY_DN124091_c3_g1_i3
G46	TRINITY_DN124852_c2_g1_i1
G46	TRINITY_DN136447_c0_g3_i1
G46	TRINITY_DN138397_c2_g1_i1
G46	TRINITY_DN120578_c2_g4_i1
G46	TRINITY_DN154476_c0_g1_i1
G46	TRINITY_DN134376_c0_g1_i1
G46	TRINITY_DN139413_c3_g1_i3
G46	TRINITY_DN125427_c3_g2_i3
G46	TRINITY_DN142249_c3_g1_i9
G46	TRINITY_DN136159_c2_g1_i7
G46	TRINITY_DN131021_c3_g4_i2
G46	TRINITY_DN142137_c7_g1_i1
G46	TRINITY_DN143081_c0_g1_i1
G46	TRINITY_DN130702_c8_g2_i2
G46	TRINITY_DN120876_c3_g1_i1
G46	TRINITY_DN125099_c4_g2_i1
G46	TRINITY_DN129915_c1_g1_i1
G46	TRINITY_DN139772_c9_g2_i1
G46	TRINITY_DN113077_c0_g1_i4
G46	TRINITY_DN118042_c0_g1_i1
G46	TRINITY_DN120876_c4_g3_i1
G46	TRINITY_DN141194_c7_g1_i1
G46	TRINITY_DN135283_c4_g1_i12
G46	TRINITY_DN123252_c0_g1_i1
G46	TRINITY_DN136984_c8_g1_i1
G46	TRINITY_DN131609_c2_g1_i1
G46	TRINITY_DN134485_c7_g1_i1
G46	TRINITY_DN126424_c5_g1_i3
G46	TRINITY_DN128215_c3_g1_i1
G46	TRINITY_DN143204_c6_g4_i1
G46	TRINITY_DN131297_c5_g2_i1
G46	TRINITY_DN111408_c0_g1_i2
G46	TRINITY_DN143072_c1_g2_i1
