stage	trans
G46	TRINITY_DN114445_c3_g1_i9
G46	TRINITY_DN126925_c4_g3_i1
G46	TRINITY_DN137390_c3_g1_i1
G46	TRINITY_DN129939_c0_g2_i3
G46	TRINITY_DN123625_c12_g1_i1
G46	TRINITY_DN141199_c8_g1_i3
G46	TRINITY_DN141758_c2_g2_i3
G46	TRINITY_DN140972_c5_g4_i1
G46	TRINITY_DN127453_c0_g2_i2
G46	TRINITY_DN117400_c4_g1_i1
G46	TRINITY_DN130965_c0_g1_i2
G46	TRINITY_DN130260_c1_g1_i2
G46	TRINITY_DN126958_c3_g1_i2
G46	TRINITY_DN130233_c0_g1_i1
G46	TRINITY_DN121159_c4_g1_i1
G46	TRINITY_DN126733_c1_g2_i2
G46	TRINITY_DN126136_c1_g3_i5
G46	TRINITY_DN125933_c0_g2_i1
G46	TRINITY_DN137170_c3_g1_i1
G46	TRINITY_DN120208_c2_g2_i2
G46	TRINITY_DN135594_c0_g1_i4
G46	TRINITY_DN144176_c9_g1_i1
G46	TRINITY_DN124342_c8_g1_i2
G46	TRINITY_DN132142_c2_g1_i2
G46	TRINITY_DN141005_c1_g1_i5
G46	TRINITY_DN115506_c1_g2_i1
G46	TRINITY_DN122320_c3_g2_i1
G46	TRINITY_DN125501_c8_g4_i2
G46	TRINITY_DN111274_c0_g1_i1
G46	TRINITY_DN125414_c8_g2_i4
G46	TRINITY_DN133752_c5_g1_i1
G46	TRINITY_DN119422_c5_g1_i4
G46	TRINITY_DN125591_c3_g2_i1
G46	TRINITY_DN133039_c2_g3_i2
G46	TRINITY_DN127721_c4_g2_i1
G46	TRINITY_DN127564_c1_g3_i1
G46	TRINITY_DN123194_c6_g1_i1
G46	TRINITY_DN130841_c0_g2_i9
G46	TRINITY_DN143310_c4_g1_i1
G46	TRINITY_DN116192_c3_g1_i1
G46	TRINITY_DN115174_c3_g1_i6
G46	TRINITY_DN125560_c3_g1_i1
G46	TRINITY_DN125525_c6_g1_i2
G46	TRINITY_DN114329_c0_g1_i1
G46	TRINITY_DN141298_c3_g1_i1
G46	TRINITY_DN134256_c3_g2_i14
G46	TRINITY_DN130926_c4_g1_i1
G46	TRINITY_DN119496_c0_g1_i2
G46	TRINITY_DN142524_c0_g1_i5
G46	TRINITY_DN128343_c2_g3_i2
G46	TRINITY_DN118868_c0_g1_i1
G46	TRINITY_DN132851_c0_g1_i2
G46	TRINITY_DN132254_c0_g1_i2
G46	TRINITY_DN111848_c0_g1_i1
G46	TRINITY_DN135362_c2_g1_i4
G46	TRINITY_DN115980_c6_g1_i1
G46	TRINITY_DN132932_c5_g1_i2
G46	TRINITY_DN128486_c0_g2_i1
G46	TRINITY_DN135296_c1_g1_i4
G46	TRINITY_DN131945_c3_g1_i1
G46	TRINITY_DN125704_c5_g1_i3
G46	TRINITY_DN122768_c3_g1_i5
G46	TRINITY_DN135806_c0_g2_i4
G46	TRINITY_DN118269_c0_g1_i1
G46	TRINITY_DN116958_c0_g2_i2
G46	TRINITY_DN140310_c3_g2_i3
G46	TRINITY_DN137814_c0_g1_i1
G46	TRINITY_DN144157_c8_g5_i2
G46	TRINITY_DN131642_c3_g2_i2
G46	TRINITY_DN142275_c0_g1_i7
G46	TRINITY_DN118020_c4_g1_i1
G46	TRINITY_DN137250_c5_g1_i1
G46	TRINITY_DN141781_c1_g1_i7
G46	TRINITY_DN129902_c1_g3_i1
G46	TRINITY_DN144327_c1_g1_i1
G46	TRINITY_DN129135_c0_g1_i1
G46	TRINITY_DN138139_c7_g5_i1
G46	TRINITY_DN130689_c7_g3_i3
G46	TRINITY_DN130186_c1_g2_i1
G46	TRINITY_DN118948_c3_g2_i2
G46	TRINITY_DN135035_c0_g1_i5
G46	TRINITY_DN120724_c2_g2_i3
G46	TRINITY_DN133161_c0_g1_i1
G46	TRINITY_DN138945_c6_g1_i2
G46	TRINITY_DN130031_c3_g1_i2
G46	TRINITY_DN126026_c6_g1_i2
G46	TRINITY_DN120169_c5_g1_i1
G46	TRINITY_DN133142_c0_g2_i8
G46	TRINITY_DN128330_c3_g1_i1
G46	TRINITY_DN136131_c0_g1_i3
G46	TRINITY_DN120166_c4_g2_i1
G46	TRINITY_DN126409_c1_g2_i2
G46	TRINITY_DN138566_c2_g1_i3
G46	TRINITY_DN123029_c4_g3_i6
G46	TRINITY_DN122100_c6_g1_i1
G46	TRINITY_DN135111_c3_g4_i2
G46	TRINITY_DN124376_c2_g2_i3
G46	TRINITY_DN138454_c4_g1_i2
G46	TRINITY_DN122977_c4_g1_i2
G46	TRINITY_DN121045_c0_g1_i1
G46	TRINITY_DN129152_c7_g4_i1
G46	TRINITY_DN127645_c11_g1_i2
G46	TRINITY_DN121601_c0_g2_i9
G46	TRINITY_DN137445_c0_g2_i1
G46	TRINITY_DN125688_c2_g1_i1
G46	TRINITY_DN123321_c0_g4_i1
G46	TRINITY_DN136129_c0_g1_i2
G46	TRINITY_DN122301_c3_g2_i3
G46	TRINITY_DN126116_c1_g3_i2
G46	TRINITY_DN131045_c1_g1_i7
G46	TRINITY_DN144054_c3_g1_i2
G46	TRINITY_DN127827_c2_g1_i9
G46	TRINITY_DN129688_c1_g1_i4
G46	TRINITY_DN142092_c0_g1_i1
G46	TRINITY_DN143658_c5_g1_i1
G46	TRINITY_DN138073_c3_g1_i5
G46	TRINITY_DN131516_c4_g1_i2
G46	TRINITY_DN123899_c3_g2_i2
G46	TRINITY_DN119440_c0_g1_i2
G46	TRINITY_DN136769_c3_g1_i4
G46	TRINITY_DN140918_c0_g1_i2
G46	TRINITY_DN138325_c2_g2_i1
G46	TRINITY_DN131429_c0_g1_i3
G46	TRINITY_DN117945_c0_g2_i2
G46	TRINITY_DN122834_c4_g2_i2
G46	TRINITY_DN127264_c0_g2_i9
G46	TRINITY_DN138830_c0_g1_i2
G46	TRINITY_DN135852_c0_g1_i1
G46	TRINITY_DN138313_c5_g1_i1
G46	TRINITY_DN133680_c0_g1_i1
G46	TRINITY_DN140807_c0_g1_i5
G46	TRINITY_DN122841_c3_g1_i5
G46	TRINITY_DN115402_c1_g3_i11
G46	TRINITY_DN134035_c2_g1_i5
G46	TRINITY_DN119107_c4_g3_i2
G46	TRINITY_DN124918_c0_g2_i1
G46	TRINITY_DN136103_c4_g1_i2
G46	TRINITY_DN132214_c0_g1_i5
G46	TRINITY_DN139939_c1_g1_i1
G46	TRINITY_DN141876_c2_g1_i1
G46	TRINITY_DN136766_c3_g2_i1
G46	TRINITY_DN143231_c5_g1_i1
G46	TRINITY_DN141272_c3_g1_i2
G46	TRINITY_DN118848_c7_g2_i2
G46	TRINITY_DN134806_c1_g1_i1
G46	TRINITY_DN125846_c2_g1_i3
G46	TRINITY_DN120641_c2_g1_i1
G46	TRINITY_DN121747_c2_g1_i1
G46	TRINITY_DN126234_c3_g1_i2
G46	TRINITY_DN132677_c3_g1_i2
G46	TRINITY_DN142573_c1_g1_i11
G46	TRINITY_DN135263_c3_g1_i19
G46	TRINITY_DN137624_c1_g1_i8
G46	TRINITY_DN124274_c2_g6_i1
G46	TRINITY_DN136151_c2_g2_i2
G46	TRINITY_DN136693_c0_g2_i2
G46	TRINITY_DN130702_c9_g1_i3
G46	TRINITY_DN139544_c1_g3_i10
G46	TRINITY_DN128907_c4_g2_i4
G46	TRINITY_DN144077_c3_g2_i1
G46	TRINITY_DN143273_c0_g1_i4
G46	TRINITY_DN126456_c1_g1_i3
G46	TRINITY_DN116131_c1_g2_i3
G46	TRINITY_DN136045_c4_g1_i1
G46	TRINITY_DN142508_c3_g1_i2
G46	TRINITY_DN122886_c5_g1_i1
G46	TRINITY_DN120620_c6_g1_i1
G46	TRINITY_DN114147_c0_g1_i5
G46	TRINITY_DN120674_c2_g2_i3
G46	TRINITY_DN140379_c2_g1_i2
G46	TRINITY_DN118349_c2_g2_i2
G46	TRINITY_DN119569_c1_g1_i2
G46	TRINITY_DN114649_c3_g1_i7
G46	TRINITY_DN115318_c4_g1_i5
G46	TRINITY_DN136454_c3_g4_i1
G46	TRINITY_DN143462_c5_g1_i1
G46	TRINITY_DN127148_c6_g2_i4
G46	TRINITY_DN122289_c5_g2_i1
G46	TRINITY_DN140548_c3_g5_i3
G46	TRINITY_DN143746_c7_g2_i2
G46	TRINITY_DN126968_c7_g4_i2
G46	TRINITY_DN122422_c7_g1_i2
G46	TRINITY_DN141070_c0_g1_i8
G46	TRINITY_DN120950_c1_g1_i3
G46	TRINITY_DN121535_c3_g2_i3
G46	TRINITY_DN128138_c0_g1_i6
G46	TRINITY_DN127665_c0_g2_i1
G46	TRINITY_DN134889_c3_g1_i1
G46	TRINITY_DN143464_c7_g2_i1
G46	TRINITY_DN136263_c3_g1_i3
G46	TRINITY_DN132085_c1_g1_i2
G46	TRINITY_DN134889_c5_g3_i1
G46	TRINITY_DN144227_c0_g1_i2
G46	TRINITY_DN116885_c1_g4_i4
G46	TRINITY_DN116897_c0_g1_i3
G46	TRINITY_DN115173_c0_g1_i3
G46	TRINITY_DN141072_c1_g1_i5
G46	TRINITY_DN134030_c1_g1_i3
G46	TRINITY_DN143699_c6_g2_i3
G46	TRINITY_DN117519_c2_g1_i1
G46	TRINITY_DN135490_c0_g1_i4
G46	TRINITY_DN116590_c7_g1_i4
G46	TRINITY_DN138729_c4_g2_i1
G46	TRINITY_DN128165_c5_g1_i1
G46	TRINITY_DN126582_c6_g2_i9
G46	TRINITY_DN137868_c1_g1_i2
G46	TRINITY_DN122092_c1_g4_i2
G46	TRINITY_DN115356_c3_g1_i3
G46	TRINITY_DN142770_c5_g1_i1
G46	TRINITY_DN123425_c0_g1_i7
G46	TRINITY_DN137688_c4_g1_i2
G46	TRINITY_DN120548_c0_g1_i2
G46	TRINITY_DN139253_c0_g1_i1
G46	TRINITY_DN139821_c0_g1_i1
G46	TRINITY_DN128403_c2_g1_i6
G46	TRINITY_DN125101_c0_g1_i1
G46	TRINITY_DN140998_c1_g1_i9
G46	TRINITY_DN138443_c4_g1_i1
G46	TRINITY_DN128238_c4_g2_i3
G46	TRINITY_DN138869_c1_g4_i4
G46	TRINITY_DN135739_c4_g1_i1
G46	TRINITY_DN119405_c0_g1_i5
G46	TRINITY_DN141447_c3_g1_i1
G46	TRINITY_DN113819_c0_g1_i3
G46	TRINITY_DN140434_c0_g3_i2
G46	TRINITY_DN129906_c1_g1_i1
G46	TRINITY_DN134108_c3_g1_i3
G46	TRINITY_DN137512_c1_g1_i3
G46	TRINITY_DN122804_c0_g3_i9
G46	TRINITY_DN140956_c0_g1_i8
G46	TRINITY_DN128127_c2_g1_i1
G46	TRINITY_DN124093_c7_g2_i2
G46	TRINITY_DN117765_c0_g2_i2
G46	TRINITY_DN123301_c8_g1_i1
G46	TRINITY_DN131625_c4_g1_i1
G46	TRINITY_DN134021_c2_g1_i2
G46	TRINITY_DN128977_c6_g3_i10
G46	TRINITY_DN130918_c4_g1_i1
G46	TRINITY_DN119099_c3_g5_i2
G46	TRINITY_DN133118_c2_g1_i1
G46	TRINITY_DN122987_c3_g8_i1
G46	TRINITY_DN136285_c5_g1_i2
G46	TRINITY_DN123953_c10_g1_i6
G46	TRINITY_DN133882_c2_g5_i1
G46	TRINITY_DN127859_c3_g1_i4
G46	TRINITY_DN122776_c5_g1_i1
G46	TRINITY_DN129856_c1_g1_i1
G46	TRINITY_DN139089_c3_g1_i3
G46	TRINITY_DN140791_c5_g1_i1
G46	TRINITY_DN140698_c3_g2_i1
G46	TRINITY_DN125151_c3_g4_i1
G46	TRINITY_DN114952_c1_g1_i1
G46	TRINITY_DN125048_c3_g2_i4
G46	TRINITY_DN143343_c1_g1_i4
G46	TRINITY_DN118019_c2_g2_i1
G46	TRINITY_DN137207_c4_g1_i1
G46	TRINITY_DN115613_c0_g1_i1
G46	TRINITY_DN140336_c1_g1_i3
G46	TRINITY_DN127475_c4_g1_i1
G46	TRINITY_DN117339_c2_g6_i1
G46	TRINITY_DN136388_c4_g1_i1
G46	TRINITY_DN132374_c0_g2_i3
G46	TRINITY_DN138699_c1_g1_i1
G46	TRINITY_DN132453_c1_g1_i2
G46	TRINITY_DN123931_c0_g3_i7
G46	TRINITY_DN132598_c3_g1_i5
G46	TRINITY_DN140725_c0_g1_i1
G46	TRINITY_DN122531_c0_g1_i6
G46	TRINITY_DN122772_c3_g1_i1
G46	TRINITY_DN142914_c3_g1_i3
G46	TRINITY_DN135093_c5_g1_i3
G46	TRINITY_DN131381_c4_g1_i1
G46	TRINITY_DN125508_c4_g1_i6
G46	TRINITY_DN114927_c0_g1_i1
G46	TRINITY_DN117029_c7_g1_i3
G46	TRINITY_DN123468_c5_g1_i2
G46	TRINITY_DN128082_c4_g1_i4
G46	TRINITY_DN127695_c0_g2_i1
G46	TRINITY_DN113699_c0_g2_i1
G46	TRINITY_DN116191_c4_g1_i2
G46	TRINITY_DN129729_c0_g1_i3
G46	TRINITY_DN118669_c2_g2_i4
G46	TRINITY_DN137154_c3_g1_i14
G46	TRINITY_DN125915_c1_g2_i2
G46	TRINITY_DN122183_c3_g3_i6
G46	TRINITY_DN114297_c0_g2_i1
G46	TRINITY_DN117886_c4_g2_i1
G46	TRINITY_DN143263_c1_g1_i1
G46	TRINITY_DN127063_c8_g4_i1
G46	TRINITY_DN135203_c1_g3_i3
G46	TRINITY_DN112801_c0_g1_i8
G46	TRINITY_DN122918_c1_g1_i1
G46	TRINITY_DN134295_c1_g1_i8
G46	TRINITY_DN132057_c3_g1_i1
G46	TRINITY_DN119657_c5_g4_i2
G46	TRINITY_DN129057_c3_g2_i1
G46	TRINITY_DN117308_c3_g1_i3
G46	TRINITY_DN114538_c0_g1_i3
G46	TRINITY_DN141007_c3_g1_i2
G46	TRINITY_DN139153_c0_g1_i2
G46	TRINITY_DN111557_c0_g1_i1
G46	TRINITY_DN117098_c0_g1_i1
G46	TRINITY_DN134890_c4_g1_i1
G46	TRINITY_DN127028_c5_g3_i2
G46	TRINITY_DN124887_c4_g2_i6
G46	TRINITY_DN112842_c0_g1_i2
G46	TRINITY_DN124195_c4_g2_i4
G46	TRINITY_DN138336_c2_g2_i1
G46	TRINITY_DN123990_c1_g1_i1
G46	TRINITY_DN143173_c3_g1_i2
G46	TRINITY_DN130720_c5_g1_i1
G46	TRINITY_DN124016_c1_g2_i7
G46	TRINITY_DN141339_c1_g1_i2
G46	TRINITY_DN131640_c4_g1_i5
G46	TRINITY_DN139478_c3_g1_i9
G46	TRINITY_DN131819_c5_g1_i5
G46	TRINITY_DN121253_c8_g1_i1
G46	TRINITY_DN122828_c6_g2_i2
G46	TRINITY_DN138044_c0_g1_i2
G46	TRINITY_DN121570_c2_g3_i4
G46	TRINITY_DN132043_c2_g3_i4
G46	TRINITY_DN137155_c3_g1_i4
G46	TRINITY_DN141907_c0_g2_i2
G46	TRINITY_DN132403_c8_g1_i3
G46	TRINITY_DN132134_c1_g2_i2
G46	TRINITY_DN123719_c4_g3_i2
G46	TRINITY_DN134171_c2_g5_i1
G46	TRINITY_DN131689_c4_g1_i1
G46	TRINITY_DN131083_c0_g1_i2
G46	TRINITY_DN129124_c0_g1_i2
G46	TRINITY_DN136979_c6_g1_i3
G46	TRINITY_DN142294_c1_g1_i1
G46	TRINITY_DN138142_c1_g2_i3
G46	TRINITY_DN132282_c0_g1_i1
G46	TRINITY_DN120080_c5_g1_i2
G46	TRINITY_DN114384_c3_g2_i4
G46	TRINITY_DN137090_c0_g1_i1
G46	TRINITY_DN122883_c1_g1_i1
G46	TRINITY_DN141423_c9_g2_i1
G46	TRINITY_DN126776_c2_g6_i1
G46	TRINITY_DN122758_c4_g2_i2
G46	TRINITY_DN121226_c5_g2_i1
G46	TRINITY_DN116910_c2_g1_i2
G46	TRINITY_DN122535_c1_g1_i1
G46	TRINITY_DN118577_c5_g1_i3
G46	TRINITY_DN118181_c2_g1_i1
G46	TRINITY_DN136585_c1_g1_i1
G46	TRINITY_DN119030_c3_g2_i5
G46	TRINITY_DN143429_c4_g1_i2
G46	TRINITY_DN121135_c1_g4_i1
G46	TRINITY_DN143010_c1_g1_i1
G46	TRINITY_DN116539_c0_g3_i2
G46	TRINITY_DN134003_c2_g1_i5
G46	TRINITY_DN118147_c5_g1_i16
G46	TRINITY_DN126612_c2_g1_i2
G46	TRINITY_DN141556_c1_g1_i3
G46	TRINITY_DN118626_c0_g3_i3
G46	TRINITY_DN130286_c3_g1_i1
G46	TRINITY_DN114886_c7_g1_i3
G46	TRINITY_DN132868_c7_g1_i1
G46	TRINITY_DN135490_c0_g2_i1
G46	TRINITY_DN140487_c1_g3_i1
G46	TRINITY_DN143421_c1_g1_i2
G46	TRINITY_DN128579_c5_g3_i4
G46	TRINITY_DN121696_c3_g4_i1
G46	TRINITY_DN128360_c2_g2_i4
G46	TRINITY_DN137188_c0_g2_i2
G46	TRINITY_DN121942_c0_g1_i3
G46	TRINITY_DN125116_c2_g1_i1
G46	TRINITY_DN135525_c2_g2_i4
G46	TRINITY_DN137395_c2_g1_i5
G46	TRINITY_DN134942_c1_g1_i1
G46	TRINITY_DN139877_c3_g2_i1
G46	TRINITY_DN112094_c0_g1_i1
G46	TRINITY_DN144244_c2_g2_i5
G46	TRINITY_DN123376_c4_g2_i1
G46	TRINITY_DN118291_c2_g1_i2
G46	TRINITY_DN124984_c1_g1_i3
G46	TRINITY_DN139084_c0_g2_i3
G46	TRINITY_DN132500_c5_g4_i2
G46	TRINITY_DN112886_c0_g1_i1
G46	TRINITY_DN144027_c4_g2_i10
G46	TRINITY_DN143634_c4_g3_i1
G46	TRINITY_DN136265_c0_g1_i3
G46	TRINITY_DN135348_c3_g1_i1
G46	TRINITY_DN119888_c8_g2_i1
G46	TRINITY_DN138944_c1_g3_i1
G46	TRINITY_DN137364_c2_g8_i1
G46	TRINITY_DN121696_c3_g5_i1
G46	TRINITY_DN121982_c0_g1_i5
G46	TRINITY_DN143238_c7_g2_i1
G46	TRINITY_DN138082_c0_g1_i7
G46	TRINITY_DN135701_c1_g2_i1
G46	TRINITY_DN137571_c5_g1_i2
G46	TRINITY_DN142753_c0_g1_i1
G46	TRINITY_DN126987_c2_g3_i5
G46	TRINITY_DN139556_c0_g1_i2
G46	TRINITY_DN143504_c1_g1_i1
G46	TRINITY_DN137571_c5_g2_i1
G46	TRINITY_DN119226_c10_g1_i1
G46	TRINITY_DN136642_c1_g1_i2
G46	TRINITY_DN136329_c3_g1_i3
G46	TRINITY_DN123799_c2_g1_i2
G46	TRINITY_DN141846_c5_g1_i6
G46	TRINITY_DN120778_c3_g3_i1
G46	TRINITY_DN140778_c3_g2_i2
G46	TRINITY_DN121172_c3_g2_i2
G46	TRINITY_DN139679_c5_g1_i2
G46	TRINITY_DN142629_c5_g1_i1
G46	TRINITY_DN132584_c4_g1_i2
G46	TRINITY_DN139736_c1_g2_i3
G46	TRINITY_DN119266_c1_g1_i3
G46	TRINITY_DN116081_c5_g1_i3
G46	TRINITY_DN134010_c2_g1_i2
G46	TRINITY_DN128710_c0_g1_i2
G46	TRINITY_DN115032_c0_g1_i3
G46	TRINITY_DN120088_c3_g1_i1
G46	TRINITY_DN118127_c1_g2_i2
G46	TRINITY_DN143734_c1_g3_i3
G46	TRINITY_DN116854_c3_g4_i1
G46	TRINITY_DN122093_c7_g1_i2
G46	TRINITY_DN112909_c0_g1_i1
G46	TRINITY_DN121031_c8_g1_i6
G46	TRINITY_DN123187_c0_g2_i2
G46	TRINITY_DN144282_c4_g1_i5
G46	TRINITY_DN137019_c0_g2_i5
G46	TRINITY_DN135499_c3_g2_i2
G46	TRINITY_DN131066_c0_g1_i2
G46	TRINITY_DN132114_c4_g1_i2
G46	TRINITY_DN139997_c5_g2_i2
G46	TRINITY_DN140949_c3_g1_i1
G46	TRINITY_DN143601_c2_g3_i6
G46	TRINITY_DN117289_c2_g2_i3
G46	TRINITY_DN134349_c0_g1_i7
G46	TRINITY_DN118391_c0_g2_i3
G46	TRINITY_DN113345_c1_g1_i2
G46	TRINITY_DN132194_c2_g3_i1
G46	TRINITY_DN126774_c2_g2_i2
G46	TRINITY_DN143213_c3_g2_i3
G46	TRINITY_DN138511_c1_g1_i7
G46	TRINITY_DN122290_c1_g1_i1
G46	TRINITY_DN137072_c0_g1_i4
G46	TRINITY_DN134521_c2_g2_i3
G46	TRINITY_DN126693_c0_g1_i2
G46	TRINITY_DN124593_c2_g1_i6
G46	TRINITY_DN132984_c4_g1_i4
G46	TRINITY_DN131331_c3_g2_i2
G46	TRINITY_DN139727_c4_g1_i1
G46	TRINITY_DN142670_c1_g1_i1
G46	TRINITY_DN136299_c3_g1_i2
G46	TRINITY_DN131307_c4_g1_i1
G46	TRINITY_DN123366_c0_g1_i1
G46	TRINITY_DN125113_c5_g1_i1
G46	TRINITY_DN119511_c9_g1_i3
G46	TRINITY_DN137418_c1_g5_i1
G46	TRINITY_DN117584_c7_g7_i2
G46	TRINITY_DN138222_c0_g1_i1
G46	TRINITY_DN121103_c0_g1_i2
G46	TRINITY_DN137485_c0_g1_i7
G46	TRINITY_DN125412_c0_g2_i2
G46	TRINITY_DN125752_c3_g4_i1
G46	TRINITY_DN140515_c6_g2_i1
G46	TRINITY_DN139740_c1_g2_i1
G46	TRINITY_DN136636_c4_g1_i1
G46	TRINITY_DN128333_c4_g1_i2
G46	TRINITY_DN113867_c3_g1_i5
G46	TRINITY_DN118128_c0_g3_i1
G46	TRINITY_DN131020_c3_g2_i1
G46	TRINITY_DN140177_c0_g1_i1
G46	TRINITY_DN134524_c5_g1_i1
G46	TRINITY_DN136990_c3_g1_i10
G46	TRINITY_DN144000_c3_g1_i3
G46	TRINITY_DN116008_c0_g1_i4
G46	TRINITY_DN128065_c5_g1_i6
G46	TRINITY_DN129309_c4_g1_i8
G46	TRINITY_DN123742_c2_g1_i1
G46	TRINITY_DN129470_c3_g2_i4
G46	TRINITY_DN116804_c2_g3_i4
G46	TRINITY_DN138954_c4_g2_i1
G46	TRINITY_DN116753_c4_g1_i6
G46	TRINITY_DN133186_c1_g2_i1
G46	TRINITY_DN115297_c0_g3_i1
G46	TRINITY_DN143237_c7_g1_i1
G46	TRINITY_DN123882_c0_g2_i2
G46	TRINITY_DN126607_c1_g5_i1
G46	TRINITY_DN136250_c8_g1_i1
G46	TRINITY_DN143956_c3_g1_i8
G46	TRINITY_DN137338_c3_g1_i4
G46	TRINITY_DN127131_c2_g1_i3
G46	TRINITY_DN115176_c2_g1_i2
G46	TRINITY_DN113950_c6_g1_i1
G46	TRINITY_DN125416_c0_g7_i1
G46	TRINITY_DN123126_c5_g1_i1
G46	TRINITY_DN124660_c6_g1_i1
G46	TRINITY_DN132137_c1_g1_i5
G46	TRINITY_DN143827_c2_g1_i5
G46	TRINITY_DN121758_c6_g1_i2
G46	TRINITY_DN143327_c1_g1_i1
G46	TRINITY_DN140396_c2_g1_i1
G46	TRINITY_DN121196_c7_g1_i2
G46	TRINITY_DN127368_c3_g1_i4
G46	TRINITY_DN132245_c4_g1_i2
G46	TRINITY_DN124435_c4_g1_i1
G46	TRINITY_DN130582_c3_g1_i6
G46	TRINITY_DN133466_c5_g5_i2
G46	TRINITY_DN135195_c2_g1_i1
G46	TRINITY_DN132679_c1_g1_i7
G46	TRINITY_DN125404_c0_g1_i1
G46	TRINITY_DN121063_c3_g1_i2
G46	TRINITY_DN125091_c0_g1_i1
G46	TRINITY_DN114779_c2_g3_i1
G46	TRINITY_DN131288_c2_g1_i5
G46	TRINITY_DN138470_c0_g2_i3
G46	TRINITY_DN141637_c9_g4_i3
G46	TRINITY_DN116769_c2_g1_i4
G46	TRINITY_DN125054_c2_g1_i1
G46	TRINITY_DN137015_c3_g1_i1
G46	TRINITY_DN130399_c4_g1_i1
G46	TRINITY_DN113292_c0_g1_i2
G46	TRINITY_DN127389_c6_g1_i1
G46	TRINITY_DN125654_c3_g4_i3
G46	TRINITY_DN127168_c1_g3_i8
G46	TRINITY_DN114799_c4_g1_i1
G46	TRINITY_DN124585_c3_g1_i1
G46	TRINITY_DN127358_c0_g1_i9
G46	TRINITY_DN112644_c1_g1_i1
G46	TRINITY_DN135724_c2_g1_i10
G46	TRINITY_DN123185_c1_g1_i1
G46	TRINITY_DN144370_c2_g1_i1
G46	TRINITY_DN121769_c0_g1_i3
G46	TRINITY_DN121482_c2_g1_i4
G46	TRINITY_DN128701_c1_g1_i3
G46	TRINITY_DN120005_c1_g3_i3
G46	TRINITY_DN140479_c5_g1_i2
G46	TRINITY_DN144064_c7_g1_i2
G46	TRINITY_DN123547_c2_g1_i1
G46	TRINITY_DN141198_c3_g1_i6
G46	TRINITY_DN124342_c5_g1_i1
G46	TRINITY_DN122583_c1_g2_i8
G46	TRINITY_DN118890_c2_g2_i1
G46	TRINITY_DN141241_c2_g4_i5
G46	TRINITY_DN114360_c1_g2_i1
G46	TRINITY_DN138590_c0_g4_i1
G46	TRINITY_DN127642_c5_g1_i1
G46	TRINITY_DN136928_c0_g1_i3
G46	TRINITY_DN139146_c0_g2_i3
G46	TRINITY_DN136629_c2_g4_i1
G46	TRINITY_DN125754_c0_g1_i1
G46	TRINITY_DN140279_c2_g1_i1
G46	TRINITY_DN133097_c0_g1_i6
G46	TRINITY_DN138412_c0_g5_i2
G46	TRINITY_DN144336_c2_g1_i3
G46	TRINITY_DN129617_c2_g1_i1
G46	TRINITY_DN137790_c0_g2_i3
G46	TRINITY_DN120425_c1_g2_i2
G46	TRINITY_DN120945_c3_g1_i2
G46	TRINITY_DN144167_c5_g1_i2
G46	TRINITY_DN125042_c5_g1_i4
G46	TRINITY_DN123543_c6_g2_i1
G46	TRINITY_DN143752_c1_g1_i3
G46	TRINITY_DN133029_c3_g1_i3
G46	TRINITY_DN130817_c0_g1_i11
G46	TRINITY_DN140509_c0_g1_i6
G46	TRINITY_DN132748_c3_g3_i1
G46	TRINITY_DN139747_c1_g1_i11
G46	TRINITY_DN130444_c3_g1_i1
G46	TRINITY_DN137948_c8_g1_i2
G46	TRINITY_DN132696_c0_g1_i1
G46	TRINITY_DN138456_c6_g2_i1
G46	TRINITY_DN127022_c5_g1_i5
G46	TRINITY_DN135116_c4_g1_i1
G46	TRINITY_DN139069_c2_g1_i3
G46	TRINITY_DN134464_c0_g1_i4
G46	TRINITY_DN136388_c3_g1_i1
G46	TRINITY_DN128719_c7_g1_i1
G46	TRINITY_DN142281_c0_g1_i2
G46	TRINITY_DN137532_c4_g1_i4
G46	TRINITY_DN137413_c2_g1_i3
G46	TRINITY_DN139855_c1_g1_i1
G46	TRINITY_DN121886_c2_g2_i2
G46	TRINITY_DN130741_c0_g2_i4
G46	TRINITY_DN139735_c0_g1_i3
G46	TRINITY_DN126522_c7_g1_i4
G46	TRINITY_DN132140_c3_g1_i1
G46	TRINITY_DN135018_c4_g1_i3
G46	TRINITY_DN118087_c2_g1_i1
G46	TRINITY_DN144438_c9_g1_i1
G46	TRINITY_DN133307_c3_g1_i2
G46	TRINITY_DN125206_c0_g1_i2
G46	TRINITY_DN136848_c4_g1_i1
G46	TRINITY_DN117850_c2_g4_i4
G46	TRINITY_DN137036_c4_g1_i4
G46	TRINITY_DN112967_c0_g1_i1
G46	TRINITY_DN119085_c6_g1_i4
G46	TRINITY_DN119158_c1_g1_i1
G46	TRINITY_DN120851_c8_g6_i1
G46	TRINITY_DN119749_c2_g1_i1
G46	TRINITY_DN138803_c0_g1_i2
G46	TRINITY_DN132884_c8_g1_i1
G46	TRINITY_DN113790_c0_g1_i3
G46	TRINITY_DN139079_c0_g3_i2
G46	TRINITY_DN125103_c0_g1_i1
G46	TRINITY_DN136716_c6_g2_i1
G46	TRINITY_DN132190_c4_g1_i3
G46	TRINITY_DN112206_c0_g1_i1
G46	TRINITY_DN126634_c1_g2_i2
G46	TRINITY_DN133732_c0_g1_i1
G46	TRINITY_DN131475_c3_g1_i1
